sample,page,detector_id,candidate_type,raw_confidence,x0,y0,x1,y1,width,height,center_x,center_y,has_text,text_word_count,text_char_length,text_uppercase_ratio,text_ends_colon,text_ends_question,text_ends_paren,text_ends_underscore,text_has_digit,font_size,attr_members,attr_checked,attr_filled,attr_aggregate,attr_rows,attr_cols,attr_row,attr_col,attr_caption,nearest_complementary_distance,same_page_candidate_count,row_band_count,row_band_same_type_count,matched_gold,matched_category,matched_gold_name,best_iou,best_coverage
cl01,6,label-detector,LABEL,0.85,118.20649719238281,72.02392578125,134.0980987548828,76.34392595291138,15.8916015625,4.320000171661377,126.15229797363281,74.18392586708069,1,1,4,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,42.85,150,4,3,0,,,0.0,0.0
cl01,6,label-detector,LABEL,0.85,279.3525085449219,72.02392578125,318.6885070800781,76.34392595291138,39.33599853515625,4.320000171661377,299.0205078125,74.18392586708069,1,2,11,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,7.69,150,4,3,0,,,0.0,0.0
cl01,6,label-detector,LABEL,0.85,341.3315124511719,72.02392578125,357.2231140136719,76.34392595291138,15.8916015625,4.320000171661377,349.2773132324219,74.18392586708069,1,1,4,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,42.85,150,4,3,0,,,0.0,0.0
cl01,6,label-detector,LABEL,0.85,263.8057861328125,32.37921142578125,332.18707275390625,37.87173128128052,68.38128662109375,5.492519855499268,297.9964294433594,35.125471353530884,1,2,13,1.0,0,0,0,0,0,7.0,,0,0,0,,,,,,28.35,150,0,0,0,,,0.0,0.0
cl01,7,label-detector,LABEL,0.85,56.22800064086914,740.58349609375,190.34597778320312,744.9034962654114,134.11797714233398,4.320000171661377,123.28698921203613,742.7434961795807,1,7,37,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,18.57,67,2,2,0,,,0.0,0.0
cl01,7,label-detector,LABEL,0.85,221.50540161132812,740.58349609375,358.6294860839844,744.9034962654114,137.12408447265625,4.320000171661377,290.06744384765625,742.7434961795807,1,5,37,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,17.5,67,2,2,0,,,0.0,0.0
cl01,7,label-detector,LABEL,0.85,386.78271484375,740.58349609375,526.2450561523438,744.9034962654114,139.46234130859375,4.320000171661377,456.5138854980469,742.7434961795807,1,5,38,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,14.54,67,2,2,0,,,0.0,0.0
cl01,7,label-detector,LABEL,0.85,56.22800064086914,733.3834838867188,198.45980834960938,737.7034840583801,142.23180770874023,4.320000171661377,127.34390449523926,735.5434839725494,1,7,40,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,10.98,67,6,2,0,,,0.0,0.0
cl01,7,label-detector,LABEL,0.85,221.50540161132812,733.3834838867188,296.7388000488281,737.7034840583801,75.2333984375,4.320000171661377,259.1221008300781,735.5434839725494,1,4,21,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,43.37,67,6,2,0,,,0.0,0.0
cl01,7,label-detector,LABEL,0.85,386.78271484375,733.3834838867188,462.01611328125,737.7034840583801,75.2333984375,4.320000171661377,424.3994140625,735.5434839725494,1,4,21,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,39.65,67,6,2,0,,,0.0,0.0
cl01,7,label-detector,LABEL,0.85,263.8057861328125,32.37921142578125,332.1998291015625,37.87173128128052,68.39404296875,5.492519855499268,298.0028076171875,35.125471353530884,1,2,13,1.0,0,0,0,0,0,7.0,,0,0,0,,,,,,63.92,67,0,0,0,,,0.0,0.0
cl01,8,label-detector,LABEL,0.85,56.22710037231445,790.1060180664062,161.56790161132812,794.4260182380676,105.34080123901367,4.320000171661377,108.89750099182129,792.2660181522369,1,3,28,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,12.9,30,0,0,1,LABEL,HEALER'S ADDITIONAL COMMENTS,0.6405,0.6405
cl01,8,label-detector,LABEL,0.85,56.22710037231445,121.54638671875,130.5767059326172,125.86638689041138,74.34960556030273,4.320000171661377,93.40190315246582,123.70638680458069,1,4,21,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,68.85,30,2,1,1,LABEL,TOTAL NO. OF HEALINGS,0.6393,0.6393
cl01,8,label-detector,LABEL,0.85,474.9775085449219,109.294921875,486.9835510253906,113.61492204666138,12.00604248046875,4.320000171661377,480.98052978515625,111.45492196083069,1,1,3,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,0.01,30,10,1,0,,,0.0,0.0
cl01,8,label-detector,LABEL,0.85,515.76171875,109.294921875,524.76171875,113.61492204666138,9.0,4.320000171661377,520.26171875,111.45492196083069,1,1,2,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,0.01,30,10,1,0,,,0.0,0.0
cl01,8,label-detector,LABEL,0.85,56.22710037231445,47.26220703125,118.1176986694336,51.58220720291138,61.89059829711914,4.320000171661377,87.17239952087402,49.42220711708069,1,3,17,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,37.29,30,4,2,1,LABEL,LAST HEALING DATE,0.627,0.627
cl01,8,label-detector,LABEL,0.85,230.04440307617188,47.26220703125,298.2691955566406,51.58220720291138,68.22479248046875,4.320000171661377,264.15679931640625,49.42220711708069,1,3,18,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,34.17,30,4,2,1,LABEL,LAST FEEDBACK DATE,0.6289,0.6289
cl01,8,label-detector,LABEL,0.85,403.3100891113281,47.26220703125,488.2059020996094,51.58220720291138,84.89581298828125,4.320000171661377,445.75799560546875,49.42220711708069,1,4,23,1.0,0,0,0,0,0,6.0,,0,0,0,,,,,,26.01,30,4,2,1,LABEL,SIGNATURE OF THE HEALER,0.6347,0.6347
cl01,8,label-detector,LABEL,0.85,263.8057861328125,32.37921142578125,332.18707275390625,37.87173128128052,68.38128662109375,5.492519855499268,297.9964294433594,35.125471353530884,1,2,13,1.0,0,0,0,0,0,7.0,,0,0,0,,,,,,16.76,30,3,0,0,,,0.0,0.0
cl01,2,rectangle-detector,RECTANGLE,0.8393727965274099,49.5359992980957,148.62399291992188,198.1949920654297,198.14698791503906,148.65899276733398,49.52299499511719,123.8654956817627,173.38549041748047,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,59.11,52,3,2,1,VALUE,MEDICATION AND SUPPLEMENTS #1,0.7649,1.0
cl01,2,rectangle-detector,RECTANGLE,0.8393727965274099,222.98699951171875,148.62399291992188,371.73699951171875,198.14698791503906,148.75,49.52299499511719,297.36199951171875,173.38549041748047,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,138.26,52,3,2,1,VALUE,MEDICATION AND SUPPLEMENTS #2,0.7644,1.0
cl01,2,rectangle-detector,RECTANGLE,0.8393727965274099,396.52899169921875,148.62399291992188,545.2789916992188,198.14698791503906,148.75,49.52299499511719,470.90399169921875,173.38549041748047,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,221.39,52,3,2,1,VALUE,MEDICATION AND SUPPLEMENTS #3,0.765,1.0
cl01,2,rectangle-detector,RECTANGLE,0.8393727965274099,49.5359992980957,74.33999633789062,198.1949920654297,123.86299133300781,148.65899276733398,49.52299499511719,123.8654956817627,99.10149383544922,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,130.43,52,2,2,1,VALUE,MEDICATION AND SUPPLEMENTS #4,0.7649,1.0
cl01,2,rectangle-detector,RECTANGLE,0.8393727965274099,222.98699951171875,74.33999633789062,371.73699951171875,123.86299133300781,148.75,49.52299499511719,297.36199951171875,99.10149383544922,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,63.98,52,2,2,1,VALUE,MEDICATION AND SUPPLEMENTS #5,0.7644,1.0
cl01,2,rectangle-detector,RECTANGLE,0.8393727965274099,396.52899169921875,74.33999633789062,545.2789916992188,123.86299133300781,148.75,49.52299499511719,470.90399169921875,99.10149383544922,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,184.36,52,2,2,1,VALUE,MEDICATION AND SUPPLEMENTS #6,0.765,1.0
cl01,1,underline-detector,UNDERLINE,0.821050033569336,203.75408935546875,710.7198486328125,237.96409606933594,722.7198486328125,34.21000671386719,12.0,220.85909271240234,716.7198486328125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,155,4,1,0,,,0.0,0.0
cl01,1,underline-detector,UNDERLINE,0.821050033569336,203.75408935546875,700.7288208007812,237.96409606933594,712.7288208007812,34.21000671386719,12.0,220.85909271240234,706.7288208007812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,155,21,1,1,OPTION,MARITAL STATUS [MARRIED],0.7907,0.9423
cl01,2,underline-detector,UNDERLINE,0.8210499954223633,99.5790023803711,472.82000732421875,133.78900146484375,484.82000732421875,34.209999084472656,12.0,116.68400192260742,478.82000732421875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,52,5,1,0,,,0.0,0.0
cl01,2,underline-detector,UNDERLINE,0.8210499954223633,99.5790023803711,462.8290100097656,133.78900146484375,474.8290100097656,34.209999084472656,12.0,116.68400192260742,468.8290100097656,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,52,10,1,1,OPTION,ARE YOU CURRENTLY PRACTISING OR RECEIVING ANY COMPLEMENTARY OR ALTERNATIVE MODALITIES? [NO],0.7907,0.9423
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,710.75244140625,128.92660522460938,722.75244140625,34.209999084472656,12.0,111.82160568237305,716.75244140625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,2,1,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,700.7614135742188,128.92660522460938,712.7614135742188,34.209999084472656,12.0,111.82160568237305,706.7614135742188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,9,1,1,OPTION,OVERALL GENERAL HEALTH [POOR],0.7948,0.945
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,611.70654296875,128.92660522460938,623.70654296875,34.209999084472656,12.0,111.82160568237305,617.70654296875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,1,0,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,601.7155151367188,128.92660522460938,613.7155151367188,34.209999084472656,12.0,111.82160568237305,607.7155151367188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,7,0,1,OPTION,EXERCISE [NO],0.7926,0.9436
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,562.1836547851562,128.92660522460938,574.1836547851562,34.209999084472656,12.0,111.82160568237305,568.1836547851562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,4,0,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,552.192626953125,128.92660522460938,564.192626953125,34.209999084472656,12.0,111.82160568237305,558.192626953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,27,0,1,OPTION,HYPERTENSION [NO],0.7948,0.945
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,512.6605834960938,128.92660522460938,524.6605834960938,34.209999084472656,12.0,111.82160568237305,518.6605834960938,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,4,0,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,502.6695861816406,128.92660522460938,514.6695861816406,34.209999084472656,12.0,111.82160568237305,508.6695861816406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,28,0,1,OPTION,"GASTROINTESTINAL (ABDOMINAL PAIN, VOMITING, DIARRHEA) [NO]",0.7948,0.945
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,463.1376953125,128.92660522460938,475.1376953125,34.209999084472656,12.0,111.82160568237305,469.1376953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,4,0,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,453.1466979980469,128.92660522460938,465.1466979980469,34.209999084472656,12.0,111.82160568237305,459.1466979980469,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,27,0,1,OPTION,"STRESS, DEPRESSION, ANXIETY OR PSYCHIATRIC CONDITION [NO]",0.7882,0.9406
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,413.61468505859375,128.92660522460938,425.61468505859375,34.209999084472656,12.0,111.82160568237305,419.61468505859375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,2,1,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,94.71660614013672,403.6236877441406,128.92660522460938,415.6236877441406,34.209999084472656,12.0,111.82160568237305,409.6236877441406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,9,1,1,OPTION,ARE YOU PREGNANT [NO],0.7914,0.9428
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,99.6259994506836,359.0129089355469,133.83599853515625,371.0129089355469,34.209999084472656,12.0,116.73099899291992,365.0129089355469,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,0,0,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8210499954223633,99.6259994506836,349.02191162109375,133.83599853515625,361.02191162109375,34.209999084472656,12.0,116.73099899291992,355.02191162109375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,5,0,1,OPTION,CANCER [NO],0.7917,0.943
cl01,2,underline-detector,UNDERLINE,0.8210499572753907,359.89141845703125,472.82000732421875,394.1014099121094,484.82000732421875,34.209991455078125,12.0,376.9964141845703,478.82000732421875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,52,5,1,0,,,0.0,0.0
cl01,2,underline-detector,UNDERLINE,0.8210499572753907,359.89141845703125,462.8290100097656,394.1014099121094,474.8290100097656,34.209991455078125,12.0,376.9964141845703,468.8290100097656,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,52,10,1,0,,,0.0,0.0
cl01,8,underline-detector,UNDERLINE,0.8210499572753907,503.1571350097656,116.44490051269531,537.3671264648438,128.4449005126953,34.209991455078125,12.0,520.2621307373047,122.44490051269531,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,30,2,0,0,,,0.0,0.0
cl01,8,underline-detector,UNDERLINE,0.8210499572753907,503.1571350097656,106.45390319824219,537.3671264648438,118.45390319824219,34.209991455078125,12.0,520.2621307373047,112.45390319824219,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,30,10,0,1,OPTION,IS THE HEALING STILL CONTINUED? [NO],0.7872,0.945
cl01,1,underline-detector,UNDERLINE,0.8110499572753906,245.96401977539062,710.7198486328125,278.17401123046875,722.7198486328125,32.209991455078125,12.0,262.0690155029297,716.7198486328125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,155,4,1,0,,,0.0,0.0
cl01,1,underline-detector,UNDERLINE,0.8110499572753906,245.96401977539062,700.7288208007812,278.17401123046875,712.7288208007812,32.209991455078125,12.0,262.0690155029297,706.7288208007812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,155,21,1,1,OPTION,MARITAL STATUS [OTHERS],0.7884,0.9391
cl01,3,underline-detector,UNDERLINE,0.8069799804687501,192.7696990966797,661.2294311523438,224.1656951904297,673.2294311523438,31.39599609375,12.0,208.4676971435547,667.2294311523438,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,3,2,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.8069799804687501,192.7696990966797,651.2384033203125,224.1656951904297,663.2384033203125,31.39599609375,12.0,208.4676971435547,657.2384033203125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,10,2,1,OPTION,DIET [VEGAN],0.7858,0.9364
cl01,1,image-placeholder-detector,IMAGE_PLACEHOLDER,0.7996331130039414,371.875,371.4219970703125,545.4169921875,544.7520141601562,173.5419921875,173.33001708984375,458.64599609375,458.0870056152344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,64.84,155,4,1,1,VALUE,SYMPTOMS #1,0.0909,1.0
cl01,2,image-placeholder-detector,IMAGE_PLACEHOLDER,0.7829466502192142,309.75799560546875,520.0460205078125,545.2789916992188,742.8990478515625,235.52099609375,222.85302734375,427.51849365234375,631.4725341796875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,124.15,52,1,1,1,VALUE,ANY OTHER RELEVANT INFORMATION,0.8932,1.0
cl01,2,image-placeholder-detector,IMAGE_PLACEHOLDER,0.7829466399486857,49.44499969482422,520.0460205078125,284.96600341796875,742.8990478515625,235.52100372314453,222.85302734375,167.20550155639648,631.4725341796875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,119.6,52,1,1,1,VALUE,"PERTINENT LAB, XRAY AND OTHER FINDINGS",0.8932,1.0
cl01,2,image-placeholder-detector,IMAGE_PLACEHOLDER,0.7829466068018022,309.75799560546875,272.4309997558594,545.2789916992188,495.28399658203125,235.52099609375,222.85299682617188,427.51849365234375,383.8574981689453,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,98.0,52,1,1,1,VALUE,"If yes, explain here (infectious illness)",0.7063,1.0
cl01,2,image-placeholder-detector,IMAGE_PLACEHOLDER,0.7829465965312723,49.44499969482422,272.4309997558594,284.96600341796875,495.28399658203125,235.52100372314453,222.85299682617188,167.20550155639648,383.8574981689453,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,98.0,52,1,1,1,VALUE,"If yes, explain here (modalities)",0.7063,1.0
cl01,3,table-detector,TABLE,0.7666666666666666,54.013999938964844,467.2919921875,241.25201416015625,473.7539978027344,187.2380142211914,6.462005615234375,147.63300704956055,470.5229949951172,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,5,,0.19,181,2,0,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.7666666666666666,55.99760055541992,517.7847290039062,242.3431854248047,522.1047291755676,186.34558486938477,4.320000171661377,149.1703929901123,519.9447290897369,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,5,,0.0,181,2,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.7666666666666666,206.33799743652344,766.8187255859375,388.9210510253906,773.271725654602,182.5830535888672,6.453000068664551,297.62952423095703,770.0452256202698,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,1,,27.3,162,0,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.7666666666666666,177.8350067138672,777.6187133789062,417.43316650390625,784.0717134475708,239.59815979003906,6.453000068664551,297.6340866088867,780.8452134132385,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,19.0,162,1,1,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.7666666666666666,279.35211181640625,102.875,533.27685546875,108.61100006103516,253.92474365234375,5.736000061035156,406.3144836425781,105.74300003051758,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,1,,65.19,162,0,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.7666666666666666,279.35211181640625,93.2750244140625,535.33447265625,99.01102447509766,255.98236083984375,5.736000061035156,407.3432922363281,96.14302444458008,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,62.08,162,1,1,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.7666666666666666,206.33799743652344,766.819580078125,388.9210510253906,773.2725801467896,182.5830535888672,6.453000068664551,297.62952423095703,770.0460801124573,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,1,,27.3,150,0,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.7666666666666666,177.8350067138672,777.61962890625,417.43316650390625,784.0726289749146,239.59815979003906,6.453000068664551,297.6340866088867,780.8461289405823,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,19.0,150,1,1,0,,,0.0,0.0
cl01,5,image-placeholder-detector,IMAGE_PLACEHOLDER,0.7541554761915399,272.7090148925781,49.52299880981445,545.4169921875,371.4219970703125,272.7079772949219,321.89899826049805,409.06300354003906,210.47249794006348,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,148.83,162,0,0,1,VALUE,PATIENT'S FINAL FEEDBACK,0.8466,1.0
cl01,6,image-placeholder-detector,IMAGE_PLACEHOLDER,0.7541554761915399,272.7090148925781,49.52299880981445,545.4169921875,371.4219970703125,272.7079772949219,321.89899826049805,409.06300354003906,210.47249794006348,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,148.83,150,0,0,1,VALUE,PATIENT'S FINAL FEEDBACK,0.8466,1.0
cl01,1,checkbox-detector,CHECKBOX,0.75,113.07049560546875,699.6007080078125,125.27249908447266,711.802734375,12.202003479003906,12.2020263671875,119.1714973449707,705.7017211914062,0,0,0,0.0,0,0,0,0,0,,22,0,0,0,,,,,,13.09,155,21,4,1,OPTION,GENDER [M],0.9951,0.9977
cl01,1,checkbox-detector,CHECKBOX,0.75,137.8621063232422,699.6007080078125,150.06410217285156,711.802734375,12.201995849609375,12.2020263671875,143.96310424804688,705.7017211914062,0,0,0,0.0,0,0,0,0,0,,9,0,0,0,,,,,,23.68,155,21,4,1,OPTION,GENDER [F],0.9937,0.997
cl01,1,checkbox-detector,CHECKBOX,0.75,165.41030883789062,700.7288208007812,196.75430297851562,710.7198486328125,31.343994140625,9.99102783203125,181.08230590820312,705.7243347167969,0,0,0,0.0,0,0,0,0,0,,10,0,0,0,,,,,,0.0,155,21,4,1,OPTION,MARITAL STATUS [SINGLE],0.9934,0.9953
cl01,1,checkbox-detector,CHECKBOX,0.75,202.75408935546875,700.7288208007812,238.96409606933594,710.7198486328125,36.21000671386719,9.99102783203125,220.85909271240234,705.7243347167969,0,0,0,0.0,0,0,0,0,0,,8,0,0,0,,,,,,0.0,155,21,4,1,OPTION,MARITAL STATUS [MARRIED],0.9929,0.9961
cl01,1,checkbox-detector,CHECKBOX,0.75,244.96401977539062,700.7288208007812,279.17401123046875,710.7198486328125,34.209991455078125,9.99102783203125,262.0690155029297,705.7243347167969,0,0,0,0.0,0,0,0,0,0,,8,0,0,0,,,,,,0.0,155,21,4,1,OPTION,MARITAL STATUS [OTHERS],0.9933,0.9964
cl01,1,checkbox-detector,CHECKBOX,0.75,49.582801818847656,309.1965026855469,58.24980163574219,317.8634948730469,8.666999816894531,8.6669921875,53.91630172729492,313.5299987792969,0,0,0,0.0,0,0,0,0,0,,17,0,0,0,,,,,,43.75,155,0,0,1,VALUE,Not meant to replace conventional medicine,0.9877,0.9958
cl01,1,checkbox-detector,CHECKBOX,0.75,49.582801818847656,288.9057922363281,58.24980163574219,297.57281494140625,8.666999816894531,8.667022705078125,53.91630172729492,293.2393035888672,0,0,0,0.0,0,0,0,0,0,,17,0,0,0,,,,,,56.03,155,0,0,1,VALUE,Release from liabilities,0.9885,0.9962
cl01,1,checkbox-detector,CHECKBOX,0.75,49.582801818847656,257.5212097167969,58.24980163574219,266.1882019042969,8.666999816894531,8.6669921875,53.91630172729492,261.8547058105469,0,0,0,0.0,0,0,0,0,0,,17,0,0,0,,,,,,69.12,155,0,0,1,VALUE,Consent to use testimonial,0.9885,0.9962
cl01,1,table-detector,TABLE,0.75,371.45770263671875,437.52301025390625,545.4166870117188,513.3170166015625,173.958984375,75.79400634765625,458.43719482421875,475.4200134277344,0,0,0,0.0,0,0,0,0,0,,,0,0,1,5,2,,,,62.3,155,4,2,1,VALUE,SYMPTOMS #1,0.2075,1.0
cl01,2,checkbox-detector,CHECKBOX,0.75,61.730491638183594,462.8290100097656,93.07449340820312,472.82000732421875,31.34400177001953,9.990997314453125,77.40249252319336,467.8245086669922,0,0,0,0.0,0,0,0,0,0,,8,0,0,0,,,,,,0.0,52,10,3,1,OPTION,ARE YOU CURRENTLY PRACTISING OR RECEIVING ANY COMPLEMENTARY OR ALTERNATIVE MODALITIES? [YES],0.9933,0.9953
cl01,2,checkbox-detector,CHECKBOX,0.75,98.5790023803711,462.8290100097656,134.78900146484375,472.82000732421875,36.209999084472656,9.990997314453125,116.68400192260742,467.8245086669922,0,0,0,0.0,0,0,0,0,0,,10,0,0,0,,,,,,0.0,52,10,3,1,OPTION,ARE YOU CURRENTLY PRACTISING OR RECEIVING ANY COMPLEMENTARY OR ALTERNATIVE MODALITIES? [NO],0.9942,0.9968
cl01,2,checkbox-detector,CHECKBOX,0.75,322.0429992675781,462.8290100097656,353.3869934082031,472.82000732421875,31.343994140625,9.990997314453125,337.7149963378906,467.8245086669922,0,0,0,0.0,0,0,0,0,0,,8,0,0,0,,,,,,0.0,52,10,3,0,,,0.0,0.0
cl01,2,checkbox-detector,CHECKBOX,0.75,358.89141845703125,462.8290100097656,395.1014099121094,472.82000732421875,36.209991455078125,9.990997314453125,376.9964141845703,467.8245086669922,0,0,0,0.0,0,0,0,0,0,,10,0,0,0,,,,,,0.0,52,10,3,0,,,0.0,0.0
cl01,3,checkbox-detector,CHECKBOX,0.75,56.86809539794922,700.7614135742188,88.21209716796875,710.75244140625,31.34400177001953,9.99102783203125,72.54009628295898,705.7569274902344,0,0,0,0.0,0,0,0,0,0,,10,0,0,0,,,,,,0.0,181,9,2,1,OPTION,OVERALL GENERAL HEALTH [GOOD],0.99,0.9952
cl01,3,checkbox-detector,CHECKBOX,0.75,93.71660614013672,700.7614135742188,129.92660522460938,710.75244140625,36.209999084472656,9.99102783203125,111.82160568237305,705.7569274902344,0,0,0,0.0,0,0,0,0,0,,8,0,0,0,,,,,,0.0,181,9,2,1,OPTION,OVERALL GENERAL HEALTH [POOR],0.9902,0.9948
cl01,3,checkbox-detector,CHECKBOX,0.75,135.4311981201172,700.7614135742188,188.5001983642578,710.75244140625,53.069000244140625,9.99102783203125,161.9656982421875,705.7569274902344,0,0,0,0.0,0,0,0,0,0,,8,0,0,0,,,,,,0.0,181,9,2,1,OPTION,OVERALL GENERAL HEALTH [EXCELLENT],0.9908,0.9947
cl01,3,checkbox-detector,CHECKBOX,0.75,56.86809539794922,651.2384033203125,112.54609680175781,661.2294311523438,55.678001403808594,9.99102783203125,84.70709609985352,656.2339172363281,0,0,0,0.0,0,0,0,0,0,,10,0,0,0,,,,,,0.01,181,10,2,1,OPTION,DIET [VEGETARIAN],0.9919,0.9962
